3,1,AVELLANEDA,LA PAMPA
3,2,ANTOFAGASTA DE LA SIERRA,SANTA FE
4,3,VILLA SANTA ROSA,SANTA CRUZ
0,4,ANDALGALA,SAN LUIS
1,5,AVELLANEDA,SANTA CRUZ
3,6,9 DE JULIO,SANTA CRUZ
4,7,HERMOSO CAMPO,CHUBUT
1,8,JOAQUIN V. GONZALEZ,LA PAMPA
2,9,AVELLANEDA,MISIONES
1,10,GENERAL PINEDO,ENTRE RIOS
0,11,ALMIRANTE BROWN,SAN JUAN
2,12,LAS BRENAS,MENDOZA
0,13,BELEN,MENDOZA
1,14,HERMOSO CAMPO,JUJUY
1,15,CARHUE,LA PAMPA
1,16,25 DE MAYO,SALTA
1,17,BAHIA BLANCA,CORDOBA
4,18,VIEDMA,CHUBUT
4,19,HERRERA,SAN LUIS
3,20,VILLA GENERAL ROCA,JUJUY
3,21,VILLA DEL SALVADOR,LA PAMPA
4,22,25 DE MAYO,SALTA
4,23,SIERRA COLORADA,CORDOBA
4,24,GENERAL PINEDO,RIO NEGRO
0,25,VILLA SANTA ROSA,SAN JUAN
0,26,VILLA ATAMISQUI,ENTRE RIOS
1,27,ALBERTI,JUJUY
3,28,ALBA POSSE,CORRIENTES
0,29,9 DE JULIO,NEUQUEN
1,30,HERMOSO CAMPO,JUJUY
2,31,LA PUERTA,SANTIAGO DEL ESTERO
1,32,9 DE JULIO,LA PAMPA
3,33,VILLA GENERAL MITRE,LA PAMPA
4,34,HERRERA,SANTIAGO DEL ESTERO
3,35,LA PUERTA,MENDOZA
3,36,ALBA POSSE,RIO NEGRO
1,37,ANELO,SALTA
1,38,CAMPO GALLO,CORRIENTES
1,39,VIEDMA,BUENOS AIRES
1,40,BALCARCE,ENTRE RIOS
0,41,ALUMINE,ENTRE RIOS
4,42,ALUMINE,MISIONES
4,43,VIEDMA,CORDOBA
4,44,MAQUINCHAO,BUENOS AIRES
0,45,CHOELE CHOEL,SANTA CRUZ
0,46,LA BANDA,FORMOSA
2,47,VIEDMA,CORRIENTES
4,48,AVELLANEDA,ENTRE RIOS
0,49,LAS BRENAS,MISIONES
4,50,ADOLFO GONZALES CHAVES,CATAMARCA
2,51,ALBA POSSE,SANTA FE
1,52,BAHIA BLANCA,LA RIOJA
2,53,LA BANDA,MISIONES
0,54,VILLA ATAMISQUI,CHUBUT
4,55,LA PUERTA,SANTIAGO DEL ESTERO
4,56,ANDALGALA,SANTIAGO DEL ESTERO
4,57,BALCARCE,ENTRE RIOS
1,58,ALUMINE,CHUBUT
0,59,ADOLFO GONZALES CHAVES,FORMOSA
0,60,HERMOSO CAMPO,CATAMARCA
0,61,CAMPO GALLO,BUENOS AIRES
1,62,MAQUINCHAO,CORRIENTES
3,63,CHOELE CHOEL,CHUBUT
3,64,VILLA GENERAL ROCA,BUENOS AIRES
2,65,CHOELE CHOEL,CORDOBA
0,66,MARGARITA BELEN,SANTA CRUZ
2,67,CARHUE,CORDOBA
2,68,HERMOSO CAMPO,SAN LUIS
0,69,BARADERO,LA PAMPA
1,70,AIMOGASTA,SAN LUIS
3,71,9 DE JULIO,NEUQUEN
0,72,VILLA DEL SALVADOR,NEUQUEN
2,73,BAHIA BLANCA,LA PAMPA
3,74,CAMPO GALLO,SANTA FE
3,75,TOSTADO,BUENOS AIRES
4,76,ANCASTI,LA RIOJA
1,77,VILLA ATAMISQUI,RIO NEGRO
4,78,ALBA POSSE,MENDOZA
3,79,VILLA GENERAL ROCA,CORDOBA
3,80,ALUMINE,FORMOSA
0,81,AZUL,MISIONES
0,82,AZUL,NEUQUEN
4,83,HERMOSO CAMPO,MISIONES
0,84,LA BANDA,CHACO
4,85,ALBA POSSE,SANTA CRUZ
0,86,SIERRA COLORADA,SAN LUIS
2,87,VILLA GENERAL SAN MARTIN,SANTA FE
2,88,ALMIRANTE BROWN,TUCUMAN
2,89,VILLA DEL SALVADOR,SALTA
4,90,BALCARCE,RIO NEGRO
0,91,ANDALGALA,SAN JUAN
0,92,CAMPO GALLO,CHACO
3,93,BELEN,MISIONES
2,94,HERMOSO CAMPO,JUJUY
1,95,ANCASTI,MISIONES
4,96,AIMOGASTA,SALTA
3,97,LA BANDA,SANTA FE
3,98,ANDALGALA,SANTIAGO DEL ESTERO
0,99,APOSTOLES,ENTRE RIOS
3,100,ANTARTIDA ARGENTINA,CATAMARCA
4,101,MACACHIN,BUENOS AIRES
1,102,BELEN,SANTA FE
2,103,LA PUERTA,TUCUMAN
4,104,HERMOSO CAMPO,MENDOZA
4,105,MACHAGAI,CHUBUT
4,106,CARHUE,FORMOSA
0,107,BALCARCE,CORRIENTES
1,108,LAS ROSAS,SANTIAGO DEL ESTERO
2,109,LAS ROSAS,TUCUMAN
3,110,VIEDMA,CORRIENTES
4,111,BELEN,ENTRE RIOS
2,112,BAHIA BLANCA,JUJUY
3,113,AIMOGASTA,TIERRA DEL FUEGO
1,114,ANTARTIDA ARGENTINA,CORDOBA
4,115,APOSTOLES,SALTA
2,116,HERMOSO CAMPO,CHACO
4,117,LA PUERTA,MENDOZA
2,118,BELEN,MISIONES
3,119,JOAQUIN V. GONZALEZ,BUENOS AIRES
2,120,PAMPA DEL INFIERNO,NEUQUEN
4,121,AVELLANEDA,CORDOBA
3,122,LAS BRENAS,SANTA FE
0,123,VILLA GENERAL MITRE,LA RIOJA
4,124,9 DE JULIO,TIERRA DEL FUEGO
1,125,AVELLANEDA,BUENOS AIRES
3,126,9 DE JULIO,CORRIENTES
3,127,SIERRA COLORADA,SANTA CRUZ
0,128,ALBERTI,CORDOBA
4,129,LAS BRENAS,SANTA CRUZ
2,130,ALBA POSSE,LA RIOJA
1,131,AIMOGASTA,TIERRA DEL FUEGO
2,132,CAMPO GALLO,ENTRE RIOS
4,133,ANTARTIDA ARGENTINA,MENDOZA
4,134,ADOLFO GONZALES CHAVES,BUENOS AIRES
1,135,MACHAGAI,SALTA
4,136,VILLA GENERAL SAN MARTIN,RIO NEGRO
0,137,MACHAGAI,CHUBUT
0,138,ARRECIFES,FORMOSA
4,139,TOSTADO,CHUBUT
1,140,BANDERA,SANTA CRUZ
2,141,ANELO,ENTRE RIOS
2,142,SIERRA COLORADA,TUCUMAN
2,143,VIEDMA,ENTRE RIOS
0,144,ANCASTI,LA PAMPA
4,145,ALBERTI,LA PAMPA
1,146,HERMOSO CAMPO,ENTRE RIOS
0,147,LA PUERTA,SANTIAGO DEL ESTERO
1,148,MAQUINCHAO,LA PAMPA
4,149,AZUL,LA RIOJA
3,150,CARHUE,NEUQUEN
4,151,ANELO,LA RIOJA
2,152,ANTARTIDA ARGENTINA,MENDOZA
3,153,CHOELE CHOEL,CHUBUT
3,154,BALCARCE,SANTIAGO DEL ESTERO
0,155,AZUL,SAN JUAN
1,156,BANDERA,SANTIAGO DEL ESTERO
2,157,ALBERTI,SALTA
2,158,VILLA GENERAL MITRE,FORMOSA
4,159,ALBERTI,CATAMARCA
0,160,MACACHIN,LA PAMPA
2,161,TOSTADO,SAN LUIS
2,162,9 DE JULIO,SANTA CRUZ
1,163,VIEDMA,CHUBUT
4,164,VILLA DEL SALVADOR,MENDOZA
4,165,SIERRA COLORADA,CHUBUT
0,166,VILLA DEL SALVADOR,CORDOBA
0,167,CHOELE CHOEL,SANTIAGO DEL ESTERO
1,168,ANELO,LA RIOJA
3,169,ADOLFO GONZALES CHAVES,JUJUY
2,170,VILLA ATAMISQUI,CORRIENTES
4,171,9 DE JULIO,LA RIOJA
1,172,LA BANDA,LA RIOJA
4,173,BANDERA,CORDOBA
0,174,CARHUE,LA PAMPA
1,175,ANTARTIDA ARGENTINA,TUCUMAN
2,176,PAMPA DEL INFIERNO,BUENOS AIRES
2,177,SIERRA COLORADA,LA RIOJA
3,178,LAS ROSAS,RIO NEGRO
2,179,9 DE JULIO,SALTA
2,180,AYACUCHO,FORMOSA
4,181,BARADERO,FORMOSA
3,182,ALUMINE,SAN JUAN
4,183,VILLA DEL SALVADOR,SALTA
4,184,AVELLANEDA,MENDOZA
1,185,AVELLANEDA,SANTA CRUZ
2,186,25 DE MAYO,CHACO
1,187,ANELO,NEUQUEN
1,188,VILLA DEL SALVADOR,MENDOZA
1,189,AIMOGASTA,LA PAMPA
1,190,ARRECIFES,CATAMARCA
2,191,BALCARCE,TIERRA DEL FUEGO
1,192,MACACHIN,NEUQUEN
1,193,LAS ROSAS,JUJUY
1,194,VILLA GENERAL ROCA,CATAMARCA
4,195,MARGARITA BELEN,CORDOBA
1,196,ANTOFAGASTA DE LA SIERRA,TUCUMAN
0,197,AYACUCHO,SAN JUAN
0,198,CHOELE CHOEL,ENTRE RIOS
1,199,LAS ROSAS,NEUQUEN
3,200,LA PUERTA,BUENOS AIRES
3,201,HERRERA,SAN JUAN
1,202,MACACHIN,SANTIAGO DEL ESTERO
1,203,APOSTOLES,SANTA CRUZ
1,204,9 DE JULIO,NEUQUEN
3,205,VILLA GENERAL SAN MARTIN,SAN JUAN
3,206,BELEN,SAN LUIS
0,207,PAMPA DEL INFIERNO,JUJUY
2,208,ADOLFO GONZALES CHAVES,SANTA CRUZ
4,209,BAHIA BLANCA,CORDOBA
0,210,9 DE JULIO,MISIONES
1,211,MARGARITA BELEN,BUENOS AIRES
2,212,MAQUINCHAO,SAN JUAN
1,213,AYACUCHO,RIO NEGRO
4,214,BANDERA,LA PAMPA
1,215,SIERRA COLORADA,SAN LUIS
0,216,VILLA GENERAL SAN MARTIN,TIERRA DEL FUEGO
2,217,MAQUINCHAO,NEUQUEN
3,218,9 DE JULIO,SANTA CRUZ
4,219,9 DE JULIO,CHUBUT
1,220,VILLA ATAMISQUI,MENDOZA
4,221,BANDERA,JUJUY
3,222,AIMOGASTA,MENDOZA
2,223,BANDERA,SAN LUIS
4,224,ANTARTIDA ARGENTINA,JUJUY
3,225,MARGARITA BELEN,CORRIENTES
0,226,BALCARCE,CORRIENTES
4,227,ADOLFO GONZALES CHAVES,JUJUY
0,228,MACHAGAI,SAN JUAN
1,229,LAS BRENAS,CORDOBA
2,230,HERMOSO CAMPO,MISIONES
4,231,BELEN,FORMOSA
3,232,CARHUE,SANTIAGO DEL ESTERO
2,233,9 DE JULIO,CATAMARCA
1,234,PAMPA DEL INFIERNO,CORDOBA
4,235,VILLA GENERAL ROCA,SAN JUAN
2,236,BALCARCE,FORMOSA
4,237,GENERAL PINEDO,TUCUMAN
4,238,LA PUERTA,CORRIENTES
2,239,ADOLFO GONZALES CHAVES,CORRIENTES
2,240,BARADERO,LA RIOJA
4,241,AIMOGASTA,LA PAMPA
3,242,ANTARTIDA ARGENTINA,CATAMARCA
1,243,9 DE JULIO,SALTA
4,244,ALUMINE,TIERRA DEL FUEGO
0,245,9 DE JULIO,SANTA FE
3,246,TOSTADO,SAN LUIS
0,247,25 DE MAYO,CATAMARCA
3,248,ADOLFO GONZALES CHAVES,SAN JUAN
4,249,MAQUINCHAO,MISIONES
1,250,GENERAL PINEDO,CHACO
2,251,ALBA POSSE,CHACO
0,252,ANTOFAGASTA DE LA SIERRA,FORMOSA
4,253,VIEDMA,LA PAMPA
2,254,HERMOSO CAMPO,LA RIOJA
3,255,ARRECIFES,SALTA
0,256,MACACHIN,CATAMARCA
0,257,ANELO,CHACO
1,258,LAS ROSAS,CATAMARCA
0,259,CARHUE,CORRIENTES
4,260,CHOELE CHOEL,SAN LUIS
4,261,VILLA GENERAL MITRE,MENDOZA
3,262,9 DE JULIO,CORRIENTES
4,263,LAS ROSAS,SANTIAGO DEL ESTERO
4,264,ALUMINE,SALTA
2,265,ANDALGALA,SANTIAGO DEL ESTERO
1,266,ALUMINE,NEUQUEN
1,267,MAQUINCHAO,CORDOBA
4,268,ANELO,SAN LUIS
2,269,GENERAL PINEDO,BUENOS AIRES
1,270,CHOELE CHOEL,SANTA FE
2,271,BANDERA,FORMOSA
4,272,PAMPA DEL INFIERNO,SAN JUAN
2,273,SIERRA COLORADA,SAN LUIS
4,274,VIEDMA,LA RIOJA
4,275,CHOELE CHOEL,CHUBUT
4,276,CAMPO GALLO,JUJUY
3,277,JOAQUIN V. GONZALEZ,LA PAMPA
4,278,GENERAL PINEDO,BUENOS AIRES
2,279,ANTARTIDA ARGENTINA,TIERRA DEL FUEGO
3,280,PAMPA DEL INFIERNO,TIERRA DEL FUEGO
2,281,MARGARITA BELEN,BUENOS AIRES
1,282,VILLA SANTA ROSA,SANTIAGO DEL ESTERO
3,283,AZUL,BUENOS AIRES
4,284,AIMOGASTA,LA PAMPA
1,285,CHOELE CHOEL,CHUBUT
2,286,PAMPA DEL INFIERNO,MENDOZA
4,287,ALBERTI,MENDOZA
4,288,VILLA GENERAL SAN MARTIN,TIERRA DEL FUEGO
3,289,ANDALGALA,LA PAMPA
4,290,MACACHIN,SAN JUAN
3,291,MARGARITA BELEN,NEUQUEN
1,292,SIERRA COLORADA,SAN LUIS
2,293,BARADERO,SANTA FE
1,294,LAS BRENAS,LA RIOJA
3,295,GENERAL PINEDO,LA PAMPA
2,296,LAS BRENAS,JUJUY
2,297,ANCASTI,MENDOZA
4,298,VILLA GENERAL MITRE,SANTA CRUZ
0,299,MAQUINCHAO,NEUQUEN
3,300,9 DE JULIO,SANTIAGO DEL ESTERO
2,301,BANDERA,SAN JUAN
3,302,HERMOSO CAMPO,TUCUMAN
1,303,BARADERO,RIO NEGRO
4,304,PAMPA DEL INFIERNO,BUENOS AIRES
1,305,VILLA GENERAL MITRE,SAN LUIS
4,306,TOSTADO,LA PAMPA
1,307,HERRERA,CATAMARCA
3,308,AVELLANEDA,JUJUY
0,309,ANDALGALA,LA PAMPA
0,310,AVELLANEDA,MENDOZA
1,311,CARHUE,SALTA
2,312,ARRECIFES,FORMOSA
3,313,VILLA GENERAL SAN MARTIN,CATAMARCA
1,314,ALBA POSSE,MENDOZA
1,315,ANELO,BUENOS AIRES
3,316,TOSTADO,LA RIOJA
4,317,LA PUERTA,CHUBUT
1,318,AZUL,SAN LUIS
2,319,BELEN,LA PAMPA
4,320,ANDALGALA,CHUBUT
1,321,ALBERTI,SAN LUIS
4,322,SIERRA COLORADA,SAN JUAN
0,323,ALBA POSSE,CHUBUT
0,324,ALBA POSSE,MISIONES
3,325,25 DE MAYO,LA RIOJA
0,326,BAHIA BLANCA,TIERRA DEL FUEGO
1,327,AVELLANEDA,JUJUY
3,328,TOSTADO,CORRIENTES
3,329,AVELLANEDA,SANTA FE
2,330,LAS ROSAS,CORDOBA
2,331,CARHUE,SANTA CRUZ
3,332,ANELO,LA PAMPA
2,333,LAS BRENAS,TIERRA DEL FUEGO
2,334,ADOLFO GONZALES CHAVES,CATAMARCA
1,335,VILLA ATAMISQUI,SALTA
4,336,VILLA ATAMISQUI,SANTA FE
1,337,ARRECIFES,CHACO
2,338,ANDALGALA,SALTA
3,339,MACHAGAI,LA RIOJA
0,340,MACACHIN,CORRIENTES
3,341,LA PUERTA,SAN JUAN
4,342,GENERAL PINEDO,CATAMARCA
2,343,MAQUINCHAO,MENDOZA
3,344,9 DE JULIO,LA RIOJA
1,345,9 DE JULIO,JUJUY
1,346,ANDALGALA,LA RIOJA
1,347,BAHIA BLANCA,RIO NEGRO
2,348,AVELLANEDA,CHUBUT
2,349,LAS ROSAS,ENTRE RIOS
1,350,ALBA POSSE,SANTA CRUZ
2,351,HERMOSO CAMPO,SANTA FE
4,352,LA PUERTA,MISIONES
4,353,JOAQUIN V. GONZALEZ,LA RIOJA
2,354,VILLA GENERAL SAN MARTIN,LA RIOJA
2,355,ANTOFAGASTA DE LA SIERRA,BUENOS AIRES
1,356,ADOLFO GONZALES CHAVES,CORRIENTES
2,357,ANTARTIDA ARGENTINA,MENDOZA
1,358,VILLA GENERAL ROCA,LA PAMPA
0,359,LA BANDA,SANTA FE
1,360,VILLA GENERAL ROCA,SALTA
3,361,MACHAGAI,TIERRA DEL FUEGO
0,362,ARRECIFES,CATAMARCA
4,363,LA BANDA,SAN JUAN
3,364,JOAQUIN V. GONZALEZ,BUENOS AIRES
1,365,VILLA DEL SALVADOR,LA PAMPA
0,366,VILLA GENERAL MITRE,FORMOSA
1,367,AIMOGASTA,MISIONES
4,368,TOSTADO,CHUBUT
0,369,ALBERTI,LA PAMPA
3,370,HERRERA,CORDOBA
4,371,VILLA GENERAL ROCA,TIERRA DEL FUEGO
1,372,LAS BRENAS,CATAMARCA
1,373,VILLA GENERAL MITRE,JUJUY
1,374,CARHUE,FORMOSA
1,375,ANDALGALA,SAN JUAN
2,376,VILLA ATAMISQUI,LA RIOJA
2,377,HERMOSO CAMPO,TIERRA DEL FUEGO
2,378,LAS ROSAS,NEUQUEN
1,379,25 DE MAYO,BUENOS AIRES
4,380,AVELLANEDA,CORRIENTES
1,381,GENERAL PINEDO,CORDOBA
3,382,GENERAL PINEDO,CHACO
3,383,LAS BRENAS,NEUQUEN
2,384,AVELLANEDA,CATAMARCA
0,385,BAHIA BLANCA,BUENOS AIRES
3,386,JOAQUIN V. GONZALEZ,LA RIOJA
1,387,VILLA GENERAL ROCA,LA PAMPA
1,388,VILLA DEL SALVADOR,LA PAMPA
1,389,VILLA SANTA ROSA,CORDOBA
0,390,AZUL,SANTA FE
4,391,9 DE JULIO,NEUQUEN
2,392,HERMOSO CAMPO,TUCUMAN
2,393,ALUMINE,CORDOBA
2,394,VILLA SANTA ROSA,CORDOBA
2,395,MACHAGAI,ENTRE RIOS
4,396,AZUL,CHUBUT
0,397,MACACHIN,MISIONES
0,398,ADOLFO GONZALES CHAVES,BUENOS AIRES
0,399,BAHIA BLANCA,CORDOBA
2,400,ADOLFO GONZALES CHAVES,ENTRE RIOS
1,401,LAS BRENAS,SAN LUIS
2,402,ALMIRANTE BROWN,SANTA CRUZ
4,403,VILLA GENERAL ROCA,FORMOSA
3,404,CAMPO GALLO,NEUQUEN
0,405,BELEN,SALTA
3,406,VILLA GENERAL MITRE,CHACO
3,407,BANDERA,LA RIOJA
3,408,ALMIRANTE BROWN,CORRIENTES
0,409,9 DE JULIO,CORDOBA
0,410,LA BANDA,RIO NEGRO
2,411,HERRERA,FORMOSA
4,412,JOAQUIN V. GONZALEZ,LA PAMPA
4,413,BAHIA BLANCA,SAN JUAN
1,414,AVELLANEDA,FORMOSA
4,415,PAMPA DEL INFIERNO,SAN JUAN
1,416,APOSTOLES,RIO NEGRO
4,417,MACACHIN,LA RIOJA
2,418,VILLA DEL SALVADOR,NEUQUEN
3,419,ALBERTI,TUCUMAN
0,420,AZUL,SALTA
1,421,VILLA GENERAL SAN MARTIN,SANTA FE
4,422,AIMOGASTA,CHACO
4,423,9 DE JULIO,LA PAMPA
3,424,BALCARCE,CORDOBA
0,425,ANELO,NEUQUEN
0,426,SIERRA COLORADA,TUCUMAN
2,427,ANTARTIDA ARGENTINA,CHUBUT
0,428,ALUMINE,JUJUY
2,429,LAS ROSAS,SANTA FE
1,430,VILLA GENERAL SAN MARTIN,SAN LUIS
4,431,LAS ROSAS,SAN LUIS
0,432,ANDALGALA,SANTA CRUZ
2,433,VILLA DEL SALVADOR,MISIONES
0,434,CAMPO GALLO,SAN LUIS
3,435,ADOLFO GONZALES CHAVES,FORMOSA
1,436,HERMOSO CAMPO,SANTA CRUZ
1,437,25 DE MAYO,BUENOS AIRES
4,438,VILLA GENERAL ROCA,SALTA
4,439,BAHIA BLANCA,LA PAMPA
0,440,ARRECIFES,CORDOBA
0,441,ALBA POSSE,CORRIENTES
2,442,ANTOFAGASTA DE LA SIERRA,CHUBUT
2,443,ANCASTI,SANTA FE
2,444,LA PUERTA,SALTA
0,445,BANDERA,CHACO
0,446,CAMPO GALLO,SANTIAGO DEL ESTERO
3,447,VILLA GENERAL MITRE,SALTA
3,448,VILLA ATAMISQUI,SAN LUIS
2,449,LAS BRENAS,SAN JUAN
4,450,ANTOFAGASTA DE LA SIERRA,SALTA
3,451,HERMOSO CAMPO,SALTA
1,452,MAQUINCHAO,MISIONES
4,453,MACHAGAI,SAN LUIS
2,454,APOSTOLES,FORMOSA
0,455,VILLA GENERAL ROCA,NEUQUEN
0,456,ALUMINE,SALTA
0,457,VILLA GENERAL ROCA,CATAMARCA
1,458,LAS ROSAS,SALTA
2,459,MACHAGAI,CHACO
1,460,AIMOGASTA,ENTRE RIOS
2,461,GENERAL PINEDO,RIO NEGRO
4,462,ANCASTI,CATAMARCA
1,463,BANDERA,SAN JUAN
0,464,AIMOGASTA,SANTA FE
0,465,BARADERO,SANTA CRUZ
3,466,JOAQUIN V. GONZALEZ,SALTA
0,467,LAS ROSAS,CORRIENTES
3,468,ARRECIFES,LA PAMPA
1,469,AZUL,SANTA CRUZ
1,470,ALBA POSSE,MENDOZA
0,471,ANTARTIDA ARGENTINA,SANTA FE
0,472,BELEN,SAN JUAN
2,473,ALBA POSSE,SANTA CRUZ
1,474,HERMOSO CAMPO,TUCUMAN
2,475,CHOELE CHOEL,CORDOBA
1,476,9 DE JULIO,SANTA FE
4,477,ALUMINE,CHACO
4,478,SIERRA COLORADA,MENDOZA
4,479,JOAQUIN V. GONZALEZ,CORRIENTES
0,480,25 DE MAYO,NEUQUEN
1,481,ANDALGALA,NEUQUEN
4,482,LA PUERTA,BUENOS AIRES
0,483,ANELO,CORDOBA
2,484,ANELO,CHUBUT
0,485,ALBERTI,CHUBUT
1,486,AVELLANEDA,CHUBUT
4,487,VILLA ATAMISQUI,SAN JUAN
1,488,LA BANDA,SANTIAGO DEL ESTERO
3,489,SIERRA COLORADA,SAN JUAN
2,490,MAQUINCHAO,LA PAMPA
0,491,MACHAGAI,CORRIENTES
2,492,BARADERO,CATAMARCA
0,493,VIEDMA,SANTIAGO DEL ESTERO
3,494,JOAQUIN V. GONZALEZ,SANTA CRUZ
4,495,9 DE JULIO,TUCUMAN
2,496,VILLA GENERAL ROCA,NEUQUEN
3,497,VILLA GENERAL ROCA,CHUBUT
4,498,ALUMINE,SAN LUIS
2,499,APOSTOLES,NEUQUEN
2,500,JOAQUIN V. GONZALEZ,SANTA FE
4,501,MACACHIN,SANTIAGO DEL ESTERO
1,502,AIMOGASTA,SANTA FE
2,503,HERMOSO CAMPO,CATAMARCA
3,504,ANTOFAGASTA DE LA SIERRA,LA PAMPA
3,505,ANTARTIDA ARGENTINA,SANTIAGO DEL ESTERO
