3,1,AVELLANEDA,LA PAMPA
2,506,MAQUINCHAO,SANTA FE
0,507,JOAQUIN V. GONZALEZ,SALTA
3,508,ANTARTIDA ARGENTINA,SANTA FE
3,509,AZUL,CHUBUT
0,510,GENERAL PINEDO,SANTIAGO DEL ESTERO
2,511,ARRECIFES,ENTRE RIOS
1,512,CHOELE CHOEL,LA PAMPA
0,513,HERRERA,SANTA CRUZ
2,514,CAMPO GALLO,CHACO
3,515,BANDERA,ENTRE RIOS
0,516,ANDALGALA,LA PAMPA
4,517,ANDALGALA,ENTRE RIOS
2,518,HERRERA,SANTA FE
0,519,CHOELE CHOEL,SAN JUAN
4,520,9 DE JULIO,ENTRE RIOS
0,521,VILLA SANTA ROSA,SANTIAGO DEL ESTERO
2,522,AIMOGASTA,CATAMARCA
0,523,VILLA GENERAL ROCA,ENTRE RIOS
4,524,VILLA GENERAL MITRE,CHACO
3,525,ANTARTIDA ARGENTINA,RIO NEGRO
2,526,ANELO,ENTRE RIOS
0,527,ALBA POSSE,LA PAMPA
4,528,9 DE JULIO,FORMOSA
1,529,VILLA GENERAL MITRE,CATAMARCA
0,530,AIMOGASTA,CORDOBA
4,531,AYACUCHO,LA RIOJA
2,532,HERRERA,FORMOSA
3,533,APOSTOLES,SAN LUIS
2,534,MAQUINCHAO,LA RIOJA
0,535,HERRERA,FORMOSA
2,536,VILLA GENERAL MITRE,JUJUY
4,537,ADOLFO GONZALES CHAVES,CATAMARCA
0,538,ALMIRANTE BROWN,CHACO
3,539,9 DE JULIO,NEUQUEN
1,540,LA PUERTA,NEUQUEN
4,541,TOSTADO,RIO NEGRO
4,542,SIERRA COLORADA,CORRIENTES
3,543,CHOELE CHOEL,SALTA
0,544,ADOLFO GONZALES CHAVES,LA RIOJA
3,545,MARGARITA BELEN,RIO NEGRO
3,546,VILLA GENERAL ROCA,CATAMARCA
2,547,ALMIRANTE BROWN,SANTIAGO DEL ESTERO
3,548,LAS ROSAS,CHACO
2,549,9 DE JULIO,BUENOS AIRES
0,550,9 DE JULIO,BUENOS AIRES
2,551,GENERAL PINEDO,ENTRE RIOS
1,552,AIMOGASTA,SANTA FE
3,553,VILLA GENERAL SAN MARTIN,LA RIOJA
4,554,BANDERA,SALTA
3,555,BANDERA,SALTA
4,556,AVELLANEDA,RIO NEGRO
3,557,ALMIRANTE BROWN,MISIONES
2,558,ANTARTIDA ARGENTINA,SANTA CRUZ
2,559,25 DE MAYO,CORDOBA
1,560,ANTOFAGASTA DE LA SIERRA,SALTA
3,561,ANTOFAGASTA DE LA SIERRA,TIERRA DEL FUEGO
1,562,JOAQUIN V. GONZALEZ,RIO NEGRO
2,563,ALMIRANTE BROWN,SANTA CRUZ
2,564,25 DE MAYO,JUJUY
1,565,BAHIA BLANCA,SAN JUAN
1,566,BELEN,MENDOZA
3,567,GENERAL PINEDO,SANTA CRUZ
4,568,LA BANDA,LA RIOJA
4,569,APOSTOLES,SAN LUIS
1,570,ALUMINE,CATAMARCA
3,571,CAMPO GALLO,LA PAMPA
1,572,AZUL,CORDOBA
2,573,BAHIA BLANCA,SANTIAGO DEL ESTERO
0,574,AIMOGASTA,LA PAMPA
3,575,ALUMINE,TUCUMAN
0,576,VILLA DEL SALVADOR,NEUQUEN
4,577,LAS ROSAS,SAN LUIS
4,578,MACHAGAI,SANTIAGO DEL ESTERO
0,579,9 DE JULIO,SANTIAGO DEL ESTERO
2,580,LAS ROSAS,LA RIOJA
2,581,HERMOSO CAMPO,BUENOS AIRES
0,582,CAMPO GALLO,SAN LUIS
1,583,LA BANDA,SALTA
0,584,ALMIRANTE BROWN,FORMOSA
0,585,SIERRA COLORADA,MISIONES
2,586,MACACHIN,SAN LUIS
2,587,ARRECIFES,MENDOZA
2,588,BELEN,SAN JUAN
0,589,HERMOSO CAMPO,SALTA
0,590,ARRECIFES,BUENOS AIRES
0,591,SIERRA COLORADA,SANTIAGO DEL ESTERO
2,592,BANDERA,SAN JUAN
4,593,PAMPA DEL INFIERNO,LA RIOJA
3,594,ALUMINE,NEUQUEN
4,595,CHOELE CHOEL,CHUBUT
1,596,MAQUINCHAO,LA PAMPA
3,597,HERMOSO CAMPO,CATAMARCA
4,598,9 DE JULIO,CHUBUT
1,599,AIMOGASTA,TIERRA DEL FUEGO
0,600,HERRERA,CATAMARCA
3,601,ALMIRANTE BROWN,CHUBUT
4,602,JOAQUIN V. GONZALEZ,BUENOS AIRES
1,603,ALMIRANTE BROWN,SANTIAGO DEL ESTERO
0,604,LA PUERTA,LA RIOJA
2,605,MAQUINCHAO,MENDOZA
1,606,GENERAL PINEDO,SAN JUAN
4,607,VILLA ATAMISQUI,ENTRE RIOS
2,608,VILLA SANTA ROSA,CHACO
3,609,BARADERO,MENDOZA
2,610,AIMOGASTA,MISIONES
0,611,VILLA GENERAL MITRE,MISIONES
1,612,ARRECIFES,SANTIAGO DEL ESTERO
4,613,BALCARCE,MISIONES
4,614,LAS BRENAS,TUCUMAN
4,615,JOAQUIN V. GONZALEZ,TUCUMAN
0,616,CARHUE,TIERRA DEL FUEGO
3,617,AZUL,SAN JUAN
1,618,VILLA SANTA ROSA,LA RIOJA
3,619,ALMIRANTE BROWN,LA RIOJA
4,620,VIEDMA,SAN JUAN
3,621,ALBA POSSE,CHACO
0,622,MARGARITA BELEN,SAN JUAN
4,623,AYACUCHO,SAN LUIS
2,624,VILLA GENERAL SAN MARTIN,CHACO
4,625,PAMPA DEL INFIERNO,SANTIAGO DEL ESTERO
0,626,ANDALGALA,NEUQUEN
3,627,APOSTOLES,MENDOZA
4,628,BANDERA,SAN JUAN
2,629,APOSTOLES,BUENOS AIRES
3,630,BANDERA,SANTA CRUZ
1,631,MACHAGAI,RIO NEGRO
1,632,VILLA SANTA ROSA,TIERRA DEL FUEGO
0,633,25 DE MAYO,MISIONES
1,634,TOSTADO,NEUQUEN
1,635,ALBA POSSE,NEUQUEN
0,636,ANTOFAGASTA DE LA SIERRA,LA RIOJA
2,637,PAMPA DEL INFIERNO,SALTA
1,638,AYACUCHO,TIERRA DEL FUEGO
3,639,HERRERA,SAN JUAN
3,640,MARGARITA BELEN,NEUQUEN
2,641,APOSTOLES,SANTA CRUZ
1,642,ALBA POSSE,SANTA FE
3,643,VILLA SANTA ROSA,CHACO
2,644,VILLA GENERAL ROCA,CORDOBA
1,645,25 DE MAYO,MENDOZA
0,646,CARHUE,CORRIENTES
1,647,BALCARCE,CHACO
2,648,GENERAL PINEDO,TUCUMAN
3,649,SIERRA COLORADA,SAN LUIS
2,650,CHOELE CHOEL,TUCUMAN
0,651,VILLA GENERAL ROCA,ENTRE RIOS
2,652,ALUMINE,SAN JUAN
0,653,ALMIRANTE BROWN,ENTRE RIOS
1,654,ALBERTI,FORMOSA
0,655,9 DE JULIO,CATAMARCA
0,656,LA PUERTA,MISIONES
0,657,ANELO,CORRIENTES
3,658,HERMOSO CAMPO,SANTA FE
1,659,AZUL,JUJUY
4,660,AZUL,JUJUY
1,661,MACACHIN,BUENOS AIRES
2,662,BELEN,CORRIENTES
3,663,LA PUERTA,CHUBUT
4,664,BAHIA BLANCA,CORRIENTES
1,665,BALCARCE,SANTA FE
2,666,ALMIRANTE BROWN,CORRIENTES
4,667,MACHAGAI,CORRIENTES
3,668,VILLA GENERAL SAN MARTIN,SAN JUAN
2,669,JOAQUIN V. GONZALEZ,SALTA
3,670,ANELO,SAN JUAN
3,671,25 DE MAYO,CHACO
2,672,SIERRA COLORADA,CORDOBA
3,673,MAQUINCHAO,SALTA
2,674,9 DE JULIO,JUJUY
4,675,MACACHIN,MENDOZA
1,676,VILLA DEL SALVADOR,JUJUY
0,677,ALUMINE,SANTA CRUZ
2,678,VILLA GENERAL ROCA,TIERRA DEL FUEGO
0,679,ADOLFO GONZALES CHAVES,TIERRA DEL FUEGO
3,680,CARHUE,SAN JUAN
4,681,PAMPA DEL INFIERNO,BUENOS AIRES
2,682,VILLA DEL SALVADOR,RIO NEGRO
2,683,MACHAGAI,BUENOS AIRES
2,684,9 DE JULIO,RIO NEGRO
2,685,LAS ROSAS,CORRIENTES
0,686,AZUL,JUJUY
4,687,VILLA GENERAL MITRE,SALTA
2,688,JOAQUIN V. GONZALEZ,MISIONES
3,689,HERRERA,SALTA
3,690,CARHUE,SANTA FE
3,691,CAMPO GALLO,CATAMARCA
4,692,9 DE JULIO,MENDOZA
3,693,ARRECIFES,SAN LUIS
0,694,VILLA GENERAL ROCA,CORRIENTES
3,695,CAMPO GALLO,CATAMARCA
0,696,ALMIRANTE BROWN,MENDOZA
4,697,HERRERA,LA PAMPA
4,698,VILLA SANTA ROSA,SAN JUAN
3,699,LAS ROSAS,CHUBUT
0,700,AYACUCHO,LA PAMPA
2,701,ANELO,NEUQUEN
2,702,VILLA GENERAL MITRE,RIO NEGRO
3,703,LA PUERTA,CHUBUT
2,704,LA PUERTA,FORMOSA
4,705,9 DE JULIO,CHUBUT
1,706,ANTARTIDA ARGENTINA,LA RIOJA
2,707,MARGARITA BELEN,TUCUMAN
2,708,VILLA GENERAL SAN MARTIN,SALTA
3,709,BANDERA,NEUQUEN
1,710,9 DE JULIO,BUENOS AIRES
2,711,LAS ROSAS,CATAMARCA
4,712,9 DE JULIO,SANTIAGO DEL ESTERO
1,713,HERMOSO CAMPO,SALTA
4,714,AIMOGASTA,SANTA CRUZ
3,715,ANELO,CORDOBA
0,716,ALUMINE,ENTRE RIOS
1,717,VILLA ATAMISQUI,SANTIAGO DEL ESTERO
4,718,CAMPO GALLO,MENDOZA
1,719,APOSTOLES,TIERRA DEL FUEGO
3,720,9 DE JULIO,FORMOSA
1,721,AZUL,ENTRE RIOS
2,722,HERMOSO CAMPO,SANTA CRUZ
1,723,MAQUINCHAO,CORDOBA
0,724,AZUL,SALTA
4,725,GENERAL PINEDO,BUENOS AIRES
3,726,ANELO,RIO NEGRO
3,727,MACACHIN,SAN JUAN
3,728,VILLA DEL SALVADOR,FORMOSA
0,729,LA BANDA,CATAMARCA
1,730,ADOLFO GONZALES CHAVES,RIO NEGRO
2,731,TOSTADO,RIO NEGRO
3,732,ANELO,TUCUMAN
2,733,VILLA ATAMISQUI,LA PAMPA
4,734,VILLA GENERAL SAN MARTIN,CHACO
4,735,AIMOGASTA,TIERRA DEL FUEGO
0,736,MACHAGAI,JUJUY
2,737,ALBERTI,MENDOZA
2,738,TOSTADO,SAN LUIS
4,739,25 DE MAYO,NEUQUEN
4,740,BAHIA BLANCA,CORRIENTES
2,741,SIERRA COLORADA,CHACO
0,742,VILLA SANTA ROSA,JUJUY
3,743,VILLA GENERAL SAN MARTIN,CORRIENTES
1,744,MAQUINCHAO,SANTA FE
0,745,ANTOFAGASTA DE LA SIERRA,SANTA CRUZ
1,746,CARHUE,SANTA CRUZ
2,747,BARADERO,SANTA CRUZ
0,748,BANDERA,CHUBUT
0,749,BELEN,CORDOBA
2,750,TOSTADO,LA PAMPA
1,751,ANCASTI,RIO NEGRO
0,752,PAMPA DEL INFIERNO,LA RIOJA
2,753,ANDALGALA,JUJUY
3,754,BANDERA,LA RIOJA
1,755,JOAQUIN V. GONZALEZ,FORMOSA
4,756,25 DE MAYO,BUENOS AIRES
1,757,SIERRA COLORADA,CORDOBA
2,758,ANTOFAGASTA DE LA SIERRA,TUCUMAN
1,759,ALBERTI,CORDOBA
4,760,CARHUE,TUCUMAN
3,761,LA BANDA,TUCUMAN
1,762,VILLA SANTA ROSA,JUJUY
2,763,ANCASTI,CHACO
4,764,APOSTOLES,CORDOBA
1,765,VILLA SANTA ROSA,CHUBUT
1,766,CHOELE CHOEL,SANTA CRUZ
1,767,HERMOSO CAMPO,FORMOSA
2,768,BAHIA BLANCA,JUJUY
4,769,CARHUE,CHUBUT
2,770,ARRECIFES,CATAMARCA
3,771,LAS BRENAS,JUJUY
4,772,ANDALGALA,TIERRA DEL FUEGO
2,773,ANTOFAGASTA DE LA SIERRA,MISIONES
0,774,MACHAGAI,CORDOBA
2,775,AYACUCHO,TIERRA DEL FUEGO
2,776,ALBERTI,TIERRA DEL FUEGO
0,777,SIERRA COLORADA,CHUBUT
1,778,CARHUE,NEUQUEN
2,779,ANDALGALA,CHACO
1,780,HERRERA,CORRIENTES
1,781,VILLA SANTA ROSA,BUENOS AIRES
0,782,VILLA GENERAL ROCA,SANTIAGO DEL ESTERO
1,783,VILLA GENERAL SAN MARTIN,SALTA
3,784,BARADERO,BUENOS AIRES
4,785,AIMOGASTA,TUCUMAN
3,786,ALMIRANTE BROWN,SANTA FE
2,787,CHOELE CHOEL,CHACO
4,788,9 DE JULIO,SANTA FE
2,789,9 DE JULIO,CHACO
2,790,AZUL,CHACO
0,791,PAMPA DEL INFIERNO,CHACO
2,792,ANTARTIDA ARGENTINA,SANTA FE
4,793,VILLA GENERAL SAN MARTIN,MISIONES
1,794,ADOLFO GONZALES CHAVES,SALTA
0,795,ANDALGALA,LA RIOJA
1,796,HERRERA,BUENOS AIRES
4,797,TOSTADO,TIERRA DEL FUEGO
2,798,MACACHIN,MENDOZA
1,799,VILLA GENERAL SAN MARTIN,NEUQUEN
3,800,LAS BRENAS,BUENOS AIRES
1,801,GENERAL PINEDO,LA PAMPA
3,802,ALBERTI,SALTA
1,803,BARADERO,CHACO
4,804,APOSTOLES,NEUQUEN
3,805,ANCASTI,MISIONES
4,806,ADOLFO GONZALES CHAVES,CATAMARCA
2,807,MARGARITA BELEN,CORRIENTES
2,808,BANDERA,FORMOSA
3,809,JOAQUIN V. GONZALEZ,MENDOZA
2,810,LA BANDA,CORRIENTES
3,811,LA PUERTA,SANTA CRUZ
3,812,ALBA POSSE,NEUQUEN
3,813,CARHUE,SANTIAGO DEL ESTERO
1,814,AZUL,LA RIOJA
1,815,VILLA GENERAL MITRE,NEUQUEN
4,816,MARGARITA BELEN,TUCUMAN
2,817,MAQUINCHAO,LA PAMPA
3,818,LAS BRENAS,SANTA FE
3,819,ARRECIFES,JUJUY
4,820,9 DE JULIO,LA RIOJA
1,821,ANTARTIDA ARGENTINA,TIERRA DEL FUEGO
3,822,PAMPA DEL INFIERNO,SAN LUIS
3,823,VILLA SANTA ROSA,CORRIENTES
3,824,ALBA POSSE,TUCUMAN
0,825,BARADERO,CHUBUT
0,826,HERMOSO CAMPO,JUJUY
2,827,LA PUERTA,LA RIOJA
0,828,MACHAGAI,CORRIENTES
2,829,MACHAGAI,SANTA CRUZ
0,830,CHOELE CHOEL,SANTA CRUZ
0,831,AZUL,SANTIAGO DEL ESTERO
4,832,MARGARITA BELEN,SAN LUIS
1,833,CARHUE,CORRIENTES
3,834,PAMPA DEL INFIERNO,LA PAMPA
1,835,CHOELE CHOEL,LA RIOJA
1,836,PAMPA DEL INFIERNO,LA PAMPA
0,837,MACHAGAI,LA PAMPA
1,838,BARADERO,SANTA FE
4,839,AIMOGASTA,TUCUMAN
3,840,ALBA POSSE,MENDOZA
0,841,ALBA POSSE,LA PAMPA
2,842,ALBA POSSE,BUENOS AIRES
4,843,25 DE MAYO,MENDOZA
1,844,HERMOSO CAMPO,MISIONES
4,845,LA PUERTA,LA RIOJA
4,846,VILLA DEL SALVADOR,MENDOZA
2,847,MARGARITA BELEN,CORRIENTES
0,848,VILLA GENERAL SAN MARTIN,SAN LUIS
4,849,VILLA SANTA ROSA,LA RIOJA
3,850,CARHUE,CHACO
1,851,HERMOSO CAMPO,LA RIOJA
4,852,JOAQUIN V. GONZALEZ,JUJUY
1,853,BARADERO,RIO NEGRO
0,854,VIEDMA,CORDOBA
0,855,VILLA ATAMISQUI,SANTA CRUZ
4,856,BALCARCE,CORRIENTES
3,857,ALMIRANTE BROWN,LA RIOJA
1,858,VILLA ATAMISQUI,CORRIENTES
3,859,TOSTADO,CORDOBA
4,860,VILLA SANTA ROSA,MENDOZA
2,861,HERRERA,SANTA CRUZ
3,862,JOAQUIN V. GONZALEZ,CHUBUT
2,863,VILLA GENERAL ROCA,LA PAMPA
3,864,ANTOFAGASTA DE LA SIERRA,CHUBUT
2,865,SIERRA COLORADA,BUENOS AIRES
3,866,BANDERA,CHUBUT
4,867,ALUMINE,NEUQUEN
1,868,LA PUERTA,TIERRA DEL FUEGO
3,869,MARGARITA BELEN,TIERRA DEL FUEGO
3,870,HERRERA,CHUBUT
2,871,AZUL,SAN JUAN
0,872,AIMOGASTA,SANTA CRUZ
4,873,MACHAGAI,TUCUMAN
1,874,ANTOFAGASTA DE LA SIERRA,SAN JUAN
3,875,TOSTADO,SALTA
2,876,CHOELE CHOEL,SALTA
0,877,CHOELE CHOEL,SAN JUAN
4,878,AYACUCHO,NEUQUEN
3,879,BANDERA,MENDOZA
1,880,PAMPA DEL INFIERNO,SANTA CRUZ
2,881,VILLA DEL SALVADOR,NEUQUEN
3,882,GENERAL PINEDO,SAN JUAN
1,883,AIMOGASTA,SAN LUIS
3,884,LAS BRENAS,SANTIAGO DEL ESTERO
2,885,BARADERO,SAN JUAN
1,886,AZUL,SAN JUAN
0,887,MARGARITA BELEN,JUJUY
0,888,VILLA ATAMISQUI,CHACO
4,889,ANTARTIDA ARGENTINA,SANTA FE
1,890,BANDERA,CATAMARCA
0,891,SIERRA COLORADA,SANTIAGO DEL ESTERO
2,892,VILLA GENERAL SAN MARTIN,CATAMARCA
3,893,JOAQUIN V. GONZALEZ,MENDOZA
3,894,VILLA GENERAL MITRE,SALTA
1,895,APOSTOLES,CHUBUT
4,896,ALBA POSSE,CATAMARCA
0,897,9 DE JULIO,CHACO
3,898,AZUL,SANTA CRUZ
0,899,BARADERO,ENTRE RIOS
1,900,BELEN,BUENOS AIRES
2,901,ADOLFO GONZALES CHAVES,LA RIOJA
0,902,ARRECIFES,SAN LUIS
3,903,25 DE MAYO,FORMOSA
0,904,ADOLFO GONZALES CHAVES,TUCUMAN
4,905,ALBERTI,JUJUY
2,906,AIMOGASTA,CHACO
3,907,JOAQUIN V. GONZALEZ,FORMOSA
0,908,SIERRA COLORADA,SALTA
4,909,VILLA ATAMISQUI,CORDOBA
1,910,9 DE JULIO,SANTA CRUZ
0,911,VILLA GENERAL ROCA,ENTRE RIOS
0,912,SIERRA COLORADA,LA PAMPA
2,913,CHOELE CHOEL,TIERRA DEL FUEGO
1,914,GENERAL PINEDO,SANTA FE
3,915,SIERRA COLORADA,NEUQUEN
4,916,ADOLFO GONZALES CHAVES,SANTA CRUZ
2,917,AYACUCHO,SALTA
2,918,CARHUE,TIERRA DEL FUEGO
4,919,ANTARTIDA ARGENTINA,TUCUMAN
4,920,AVELLANEDA,MISIONES
2,921,LA PUERTA,RIO NEGRO
4,922,ADOLFO GONZALES CHAVES,MENDOZA
0,923,AZUL,CORRIENTES
1,924,VILLA GENERAL ROCA,LA PAMPA
0,925,9 DE JULIO,BUENOS AIRES
0,926,HERRERA,CHUBUT
4,927,AVELLANEDA,TIERRA DEL FUEGO
0,928,VILLA DEL SALVADOR,CHUBUT
4,929,TOSTADO,CHACO
3,930,CHOELE CHOEL,SANTA FE
3,931,25 DE MAYO,SAN JUAN
3,932,BELEN,TIERRA DEL FUEGO
4,933,JOAQUIN V. GONZALEZ,CHUBUT
0,934,HERMOSO CAMPO,SANTA FE
2,935,SIERRA COLORADA,CORDOBA
0,936,9 DE JULIO,SAN LUIS
0,937,CAMPO GALLO,LA RIOJA
2,938,9 DE JULIO,BUENOS AIRES
3,939,JOAQUIN V. GONZALEZ,SAN LUIS
3,940,MACACHIN,SANTA CRUZ
2,941,ANTOFAGASTA DE LA SIERRA,SANTIAGO DEL ESTERO
2,942,ARRECIFES,SALTA
1,943,JOAQUIN V. GONZALEZ,LA RIOJA
3,944,VILLA SANTA ROSA,CHACO
1,945,VILLA SANTA ROSA,MENDOZA
1,946,VILLA GENERAL ROCA,RIO NEGRO
1,947,ANDALGALA,ENTRE RIOS
2,948,25 DE MAYO,CHACO
2,949,VILLA ATAMISQUI,CHUBUT
1,950,GENERAL PINEDO,LA RIOJA
0,951,JOAQUIN V. GONZALEZ,CORRIENTES
2,952,ALBA POSSE,MISIONES
0,953,MACHAGAI,CATAMARCA
4,954,ANTOFAGASTA DE LA SIERRA,CORRIENTES
2,955,ANDALGALA,ENTRE RIOS
0,956,9 DE JULIO,ENTRE RIOS
4,957,AVELLANEDA,SAN LUIS
2,958,VILLA GENERAL SAN MARTIN,LA RIOJA
3,959,VILLA GENERAL MITRE,SAN JUAN
3,960,MACHAGAI,MENDOZA
0,961,ANTOFAGASTA DE LA SIERRA,FORMOSA
0,962,ARRECIFES,MISIONES
0,963,ALMIRANTE BROWN,CHACO
2,964,BARADERO,SAN JUAN
4,965,MARGARITA BELEN,TUCUMAN
3,966,9 DE JULIO,BUENOS AIRES
2,967,HERRERA,JUJUY
1,968,AVELLANEDA,SAN JUAN
2,969,LAS BRENAS,CHACO
2,970,VIEDMA,RIO NEGRO
1,971,CAMPO GALLO,CHUBUT
4,972,ANTARTIDA ARGENTINA,CORDOBA
2,973,LAS BRENAS,SANTA FE
0,974,LAS BRENAS,CORRIENTES
0,975,APOSTOLES,SALTA
4,976,BALCARCE,LA RIOJA
4,977,HERMOSO CAMPO,JUJUY
4,978,BELEN,CHUBUT
2,979,LA BANDA,SALTA
1,980,VILLA DEL SALVADOR,CHACO
3,981,SIERRA COLORADA,CORRIENTES
4,982,9 DE JULIO,SALTA
1,983,VILLA GENERAL ROCA,CORDOBA
2,984,MARGARITA BELEN,LA PAMPA
2,985,VILLA SANTA ROSA,ENTRE RIOS
0,986,CHOELE CHOEL,TIERRA DEL FUEGO
3,987,BAHIA BLANCA,CHUBUT
4,988,SIERRA COLORADA,CATAMARCA
0,989,BAHIA BLANCA,ENTRE RIOS
4,990,CAMPO GALLO,LA RIOJA
2,991,ANTOFAGASTA DE LA SIERRA,SAN LUIS
0,992,MAQUINCHAO,LA PAMPA
2,993,BANDERA,TUCUMAN
2,994,9 DE JULIO,MISIONES
0,995,BALCARCE,SANTA FE
2,996,BANDERA,CHACO
2,997,VILLA SANTA ROSA,CHACO
1,998,VILLA GENERAL MITRE,SANTIAGO DEL ESTERO
1,999,LAS ROSAS,TUCUMAN
